run_ts,processed_at,lat_ms,mode,freq_mhz,snr_sp_raw,rel_sp_float,snr_lp_raw,rel_lp_float,bw_correction,source_bw_hz,mode_bw_hz,path_km_sp,path_km_lp,engine,foF2,MUFD,noise_floor_dbw,tx_power_w,ant_tx,ant_rx,dropped_sp,dropped_lp
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,433,CW,3.517,-60,0,0,0,0,,250,7641.022368,32433.977632,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,228,CW,3.517,27,100,0,0,0,,250,3231.74889,36843.25111,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,295,CW,3.517,30,100,0,0,0,,250,3537.931169,36537.068831,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,196,CW,3.517,-100,0,0,0,0,,250,11491.338555,28583.661445,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,385,CW,3.517,53,100,0,0,0,,250,2278.26993,37796.73007,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,437,CW,3.517,7,89,0,0,0,,250,16226.321202,23848.678798,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:53Z,196,CW,3.517,34,100,0,0,0,,250,6077.426812,33997.573188,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,278,CW,3.517,7,90,0,0,0,,250,14280.66578,25794.33422,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,248,CW,3.517,57,100,0,0,0,,250,1650.0657,38424.9343,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,221,CW,3.517,32,100,0,0,0,,250,6364.121907,33710.878093,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,220,CW,3.517,52,100,0,0,0,,250,2496.863916,37578.136084,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,260,CW,3.517,32,100,0,0,0,,250,6570.751628,33504.248372,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,237,CW,3.517,45,100,0,0,0,,250,2821.592873,37253.407127,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,211,CW,3.517,-100,0,0,0,0,,250,11207.36596,28867.63404,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,274,CW,3.517,-8,24,0,0,0,,250,12737.938235,27337.061765,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:50:00Z,2025-09-10T18:50:54Z,276,CW,3.517,20,100,0,0,0,,250,5281.956636,34793.043364,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,537,SSB,14.327,15,58,0,0,0,,2400,371.671639,39703.328361,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,524,SSB,14.327,-36,0,-14,0,0,,2400,14417.960861,25657.039139,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,452,SSB,14.327,0,0,0,0,0,,2400,6358.828543,33716.171457,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,383,SSB,14.327,4,0,0,0,0,,2400,5054.80207,35020.19793,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,383,SSB,14.327,4,0,-43,0,0,,2400,14039.436333,26035.563667,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,481,SSB,14.327,5,0,0,0,0,,2400,5539.357702,34535.642298,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,415,SSB,14.327,4,20,0,0,0,,2400,5054.80207,35020.19793,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,526,SSB,14.327,-3,0,0,0,0,,2400,7102.411744,32972.588256,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,582,SSB,14.327,-11,0,-31,0,0,,2400,9204.486399,30870.513601,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:08Z,461,SSB,14.327,25,87,0,0,0,,2400,4119.06502,35955.93498,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,318,SSB,14.327,-5,0,0,0,0,,2400,6553.160968,33521.839032,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,279,SSB,14.327,-1,0,0,0,0,,2400,5988.145259,34086.854741,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,270,SSB,14.327,-2,0,0,0,0,,2400,7286.093808,32788.906192,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,255,SSB,14.327,34,93,0,0,0,,2400,3321.690026,36753.309974,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,387,SSB,14.327,-11,0,-30,0,0,,2400,11771.574109,28303.425891,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,281,SSB,14.327,9,9,0,0,0,,2400,5489.401499,34585.598501,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,404,SSB,14.327,-29,0,-12,0,0,,2400,15931.28694,24143.71306,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,377,SSB,14.327,4,0,-37,0,0,,2400,12035.350988,28039.649012,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:09Z,422,SSB,14.327,-25,0,-7,0,0,,2400,11757.446075,28317.553925,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,327,CW,14.0199,29,100,0,0,0,,250,3535.277797,36539.722203,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,515,CW,14.0199,25,100,0,0,0,,250,2914.898197,37160.101803,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,431,CW,14.0199,36,100,0,0,0,,250,3830.680669,36244.319331,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,486,CW,14.0199,16,95,-27,0,0,,250,15939.651974,24135.348026,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,358,CW,14.0199,29,100,0,0,0,,250,5787.725801,34287.274199,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,489,CW,14.0199,40,100,0,0,0,,250,2521.535473,37553.464527,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,554,CW,14.0199,7,83,0,0,0,,250,7917.374013,32157.625987,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,419,CW,14.0199,38,100,0,0,0,,250,3361.239186,36713.760814,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,387,CW,14.0199,38,100,0,0,0,,250,3114.46132,36960.53868,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,447,CW,14.0199,-2,69,-17,0,0,,250,11794.482571,28280.517429,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,296,CW,14.0199,35,100,0,0,0,,250,1953.690368,38121.309632,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,272,CW,14.0199,14,92,0,0,0,,250,6319.947601,33755.052399,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,235,CW,14.0199,38,100,0,0,0,,250,3114.46132,36960.53868,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,235,CW,14.0199,39,100,0,0,0,,250,2719.277728,37355.722272,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,275,CW,14.0199,28,100,0,0,0,,250,6301.259102,33773.740898,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,418,CW,14.0199,8,88,-19,0,0,,250,13982.137123,26092.862877,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,273,CW,14.0199,34,100,0,0,0,,250,5554.568566,34520.431434,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:12Z,397,CW,14.0199,14,93,-26,0,0,,250,12567.499806,27507.500194,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:13Z,417,CW,14.0199,-4,61,-19,0,0,,250,11464.267263,28610.732737,ITURHFProp,,,,100,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,277,SSB,3.685,27,90,0,0,0,,2400,5367.472808,34707.527192,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,100,SSB,3.685,40,100,0,0,0,,2400,0,40075,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,256,SSB,3.685,-56,0,0,0,0,,2400,6656.18323,33418.81677,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,243,SSB,3.685,0,0,0,0,0,,2400,18325.955217,21749.044783,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,184,SSB,3.685,37,99,0,0,0,,2400,1558.27616,38516.72384,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,217,SSB,3.685,53,100,0,0,0,,2400,867.587293,39207.412707,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,306,SSB,3.685,60,100,0,0,0,,2400,138.921618,39936.078382,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,197,SSB,3.685,10,24,0,0,0,,2400,7601.085587,32473.914413,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,231,SSB,3.685,-100,0,0,0,0,,2400,9710.061296,30364.938704,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:24Z,251,SSB,3.685,28,89,0,0,0,,2400,1983.587877,38091.412123,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,255,SSB,3.685,-2,0,0,0,0,,2400,16268.584437,23806.415563,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,239,SSB,3.685,49,100,0,0,0,,2400,1243.442939,38831.557061,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,214,SSB,3.685,24,85,0,0,0,,2400,5746.645512,34328.354488,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,263,SSB,3.685,6,6,0,0,0,,2400,8848.828425,31226.171575,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,206,SSB,3.685,48,100,0,0,0,,2400,984.699434,39090.300566,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,253,SSB,3.685,60,100,0,0,0,,2400,452.852529,39622.147471,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,240,SSB,3.685,-2,0,0,0,0,,2400,3043.817686,37031.182314,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,240,SSB,3.685,-33,0,0,0,0,,2400,14828.633938,25246.366062,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:25Z,263,SSB,3.685,0,0,0,0,0,,2400,10287.972135,29787.027865,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,766,FT8,14.074,-100,25,0,0,0,,50,3953.542465,36121.457535,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,629,FT8,14.074,13,100,0,0,0,,50,6705.773523,33369.226477,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,612,FT8,14.074,-100,0,0,0,0,,50,1886.817815,38188.182185,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,636,FT8,14.074,27,100,-22,17,0,,50,15356.096059,24718.903941,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,666,FT8,14.074,15,100,-7,75,0,,50,10329.561917,29745.438083,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,790,FT8,14.074,-14,58,16,99,0,,50,13756.370842,26318.629158,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,720,FT8,14.074,29,100,0,0,0,,50,6437.10705,33637.89295,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,834,FT8,14.074,11,92,-4,80,0,,50,12195.993009,27879.006991,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,783,FT8,14.074,15,100,0,0,0,,50,8024.299919,32050.700081,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,697,FT8,14.074,17,100,0,0,0,,50,7088.390635,32986.609365,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,276,FT8,14.074,16,100,0,0,0,,50,8014.438673,32060.561327,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,284,FT8,14.074,1,93,0,0,0,,50,8252.493785,31822.506215,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,286,FT8,14.074,-100,25,0,0,0,,50,4322.115442,35752.884558,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,288,FT8,14.074,40,100,0,0,0,,50,5099.736348,34975.263652,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,312,FT8,14.074,15,100,0,0,0,,50,7136.887794,32938.112206,ITURHFProp,,,,50,,,,lp_selective_blocked
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,443,FT8,14.074,-4,74,17,100,0,,50,15804.963501,24270.036499,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:31Z,395,FT8,14.074,30,100,-29,2,0,,50,10668.205806,29406.794194,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:32Z,494,FT8,14.074,8,88,1,94,0,,50,15344.899877,24730.100123,ITURHFProp,,,,50,,,,
2025-09-10T18:51:00Z,2025-09-10T18:51:32Z,440,FT8,14.074,-23,15,21,100,0,,50,13916.183214,26158.816786,ITURHFProp,,,,50,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,545,CW,14.0365,49,100,0,0,0,,250,787.78471,39287.21529,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,399,CW,14.0365,10,91,0,0,0,,250,5466.858824,34608.141176,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,540,CW,14.0365,6,87,0,0,0,,250,7502.406231,32572.593769,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,519,CW,14.0365,10,93,0,0,0,,250,5923.940036,34151.059964,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,481,CW,14.0365,12,95,0,0,0,,250,6743.766614,33331.233386,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,485,CW,14.0365,55,100,0,0,0,,250,1902.445388,38172.554612,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,440,CW,14.0365,12,92,-34,0,0,,250,14455.679674,25619.320326,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,644,CW,14.0365,-2,65,-22,0,0,,250,9575.660584,30499.339416,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,466,CW,14.0365,40,100,0,0,0,,250,3781.991347,36293.008653,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:12Z,622,CW,14.0365,-28,0,-5,60,0,,250,14045.943318,26029.056682,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,290,CW,14.0365,0,74,0,0,0,,250,6972.219568,33102.780432,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,287,CW,14.0365,7,88,0,0,0,,250,7679.273634,32395.726366,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,297,CW,14.0365,4,84,0,0,0,,250,6388.986613,33686.013387,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,299,CW,14.0365,45,100,0,0,0,,250,2915.057362,37159.942638,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,268,CW,14.0365,17,99,0,0,0,,250,5781.979815,34293.020185,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,381,CW,14.0365,11,93,-29,0,0,,250,12339.655731,27735.344269,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,433,CW,14.0365,-22,0,-3,66,0,,250,15635.382987,24439.617013,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,420,CW,14.0365,-3,63,-22,0,0,,250,12034.543724,28040.456276,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:13Z,434,CW,14.0365,-18,0,1,77,0,,250,11589.534385,28485.465615,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,441,SSB,14.263,13,33,0,0,0,,2400,4016.555009,36058.444991,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,450,SSB,14.263,-23,0,-18,0,0,,2400,10861.387722,29213.612278,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,285,SSB,14.263,43,100,0,0,0,,2400,2094.673232,37980.326768,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,288,SSB,14.263,-10,0,0,0,0,,2400,8190.125124,31884.874876,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,518,SSB,14.263,-18,0,-31,0,0,,2400,9704.480139,30370.519861,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,312,SSB,14.263,16,65,0,0,0,,2400,5522.321807,34552.678193,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,466,SSB,14.263,-9,0,-32,0,0,,2400,10296.416348,29778.583652,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,382,SSB,14.263,-10,0,-30,0,0,,2400,9002.527306,31072.472694,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:16Z,379,SSB,14.263,-2,0,-41,0,0,,2400,14792.717385,25282.282615,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,458,SSB,14.263,-11,0,-32,0,0,,2400,9777.118781,30297.881219,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,499,SSB,14.263,-20,0,-18,0,0,,2400,12087.741964,27987.258036,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,307,SSB,14.263,-5,0,0,0,0,,2400,7953.67075,32121.32925,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,364,SSB,14.263,41,100,0,0,0,,2400,2500.067975,37574.932025,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,463,SSB,14.263,-9,0,-33,0,0,,2400,9308.57862,30766.42138,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,448,SSB,14.263,-10,0,-25,0,0,,2400,15767.128273,24307.871727,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,428,SSB,14.263,-9,0,-32,0,0,,2400,9244.2323,30830.7677,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,477,SSB,14.263,-11,0,-38,0,0,,2400,10416.68532,29658.31468,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,499,SSB,14.263,-9,0,-32,0,0,,2400,10563.170806,29511.829194,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:17Z,460,SSB,14.263,-14,0,-23,0,0,,2400,9327.243822,30747.756178,ITURHFProp,,,,100,,,,
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,413,SSB,7.085,37,100,0,0,0,,2400,6174.601998,33900.398002,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,395,SSB,7.085,35,99,0,0,0,,2400,19481.713474,20593.286526,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,383,SSB,7.085,58,100,0,0,0,,2400,1338.584288,38736.415712,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,294,SSB,7.085,60,100,0,0,0,,2400,533.373322,39541.626678,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,269,SSB,7.085,33,97,0,0,0,,2400,8833.889239,31241.110761,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,256,SSB,7.085,-51,0,0,0,0,,2400,8487.039553,31587.960447,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,441,SSB,7.085,-2,0,0,0,0,,2400,5541.035476,34533.964524,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,371,SSB,7.085,56,100,0,0,0,,2400,325.260552,39749.739448,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,286,SSB,7.085,55,100,0,0,0,,2400,1197.180858,38877.819142,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,344,SSB,7.085,56,100,0,0,0,,2400,325.260552,39749.739448,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,237,SSB,7.085,38,100,0,0,0,,2400,6544.806311,33530.193689,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,252,SSB,7.085,28,92,0,0,0,,2400,9740.102339,30334.897661,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,261,SSB,7.085,53,100,0,0,0,,2400,1732.193811,38342.806189,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,237,SSB,7.085,58,100,0,0,0,,2400,460.228088,39614.771912,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,345,SSB,7.085,28,91,0,0,0,,2400,17475.576198,22599.423802,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,240,SSB,7.085,57,100,0,0,0,,2400,1459.650293,38615.349707,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:29Z,234,SSB,7.085,-81,0,0,0,0,,2400,9128.034199,30946.965801,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:30Z,264,SSB,7.085,-16,0,0,0,0,,2400,15097.042309,24977.957691,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:30Z,282,SSB,7.085,48,100,0,0,0,,2400,2088.583323,37986.416677,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:48Z,255,SSB,7.1,39,100,0,0,0,,2400,6024.312349,34050.687651,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:48Z,327,SSB,7.1,32,96,0,0,0,,2400,19228.188568,20846.811432,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:48Z,396,SSB,7.1,-5,0,0,0,0,,2400,5882.474971,34192.525029,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:48Z,251,SSB,7.1,54,100,0,0,0,,2400,237.691773,39837.308227,ITURHFProp,,,,100,,,,lp_selective_blocked
2025-09-10T18:52:00Z,2025-09-10T18:52:48Z,239,SSB,7.1,40,100,0,0,0,,2400,0,40075,ITURHFProp,,,,100,,,,lp_selective_blocked
